"","X1","CASE_STATUS","EMPLOYER_NAME","SOC_NAME","JOB_TITLE","FULL_TIME_POSITION","PREVAILING_WAGE","YEAR","WORKSITE","lon","lat"
"57167",57167,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX MANAGER","Y",73736,2016,"STAMFORD, CONNECTICUT",-73.5387341,41.0534302
"57168",57168,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE ASSOCIATE","N",46114,2016,"DETROIT, MICHIGAN",-83.0457538,42.331427
"57169",57169,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",43451,2016,"OMAHA, NEBRASKA",-95.9979883,41.2523634
"57170",57170,"CERTIFIED","JC HORIZON LTD.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",44637,2016,"ONTARIO, CALIFORNIA",-117.6508876,34.0633443
"57171",57171,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR","N",61880,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57172",57172,"CERTIFIED","COLUMBUS ASIA MARKET","ACCOUNTANTS AND AUDITORS","ACCOUNTANT - ENTRY LEVEL","N",45697.6,2016,"COLUMBUS, OHIO",-82.9987942,39.9611755
"57173",57173,"DENIED","SPIRE HAWAII LLP","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",39270,2016,"HONOLULU, HAWAII",-157.8583333,21.3069444
"57174",57174,"CERTIFIED","SC & ASSOCIATES, LLP","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55744,2016,"GREAT NECK, NEW YORK",-73.7284647,40.8006567
"57175",57175,"WITHDRAWN","ALPHEUS ENTERPRISE, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",49108.8,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57176",57176,"CERTIFIED","MARSH & MCLENNAN COMPANIES, INC.","ACCOUNTANTS AND AUDITORS","TAX ACCOUNTANT","N",55370,2016,"HOBOKEN, NEW JERSEY",-74.0323626,40.7439905
"57177",57177,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",52478,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"57178",57178,"CERTIFIED","RODL MANAGEMENT, INC.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",47965,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"57179",57179,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT SENIOR ASSISTANT","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"57180",57180,"CERTIFIED","MAZE & ASSOCIATES ACCOUNTANCY CORPORATION","ACCOUNTANTS AND AUDITORS","AUDITOR","N",53040,2016,"PLEASANT HILL, CALIFORNIA",-122.0607963,37.9479786
"57181",57181,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57182",57182,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","CORE BUSINESS SERVICES SUPERVISING ASSOCIATE","Y",76294,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57183",57183,"CERTIFIED","LAM, PO & XU, CPA'S","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",41829,2016,"ARLINGTON, TEXAS",-97.1080656,32.735687
"57184",57184,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT IN-CHARGE","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"57185",57185,"WITHDRAWN","STATIC CONTROL COMPONENTS, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",44470,2016,"SANFORD, NORTH CAROLINA",-79.1802994,35.4798757
"57186",57186,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT IN-CHARGE","N",38106,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
"57187",57187,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57188",57188,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT SENIOR","N",47445,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57189",57189,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",47029,2016,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
"57190",57190,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR","Y",76066,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57191",57191,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",52478,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"57192",57192,"CERTIFIED","OPTICLARITY, INC.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",53040,2016,"FREMONT, CALIFORNIA",-121.9885719,37.5482697
"57193",57193,"CERTIFIED","EDP RENEWABLES NORTH AMERICA","ACCOUNTANTS AND AUDITORS","SENIOR PLANNING & CONTROLS MANAGER","Y",100235,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57194",57194,"CERTIFIED","SINGHAL & COMPANY INC.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",55474,2016,"RESTON, VIRGINIA",-77.3570028,38.9586307
"57195",57195,"CERTIFIED","ALPHEUS ENTERPRISE, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",49108.8,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57196",57196,"CERTIFIED-WITHDRAWN","DAKKAK INSURANCE, LLC","ACCOUNTANTS AND AUDITORS","AUDITOR","N",45219,2016,"SARASOTA, FLORIDA",-82.5306527,27.3364347
"57197",57197,"CERTIFIED","RODL MANAGEMENT, INC.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",47965,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"57198",57198,"CERTIFIED","MULTI-STATE ACCOUNTING SERVICE, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55473.6,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
"57199",57199,"CERTIFIED","K.L. CARR ENTERPRISES, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",18720,2016,"SAIPAN, NA",145.7297891,15.1515153
"57200",57200,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",52478,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"57201",57201,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",47965,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"57202",57202,"CERTIFIED","ASSURANCE CONSULTING 3 LLC","ACCOUNTANTS AND AUDITORS","AUDITOR - RISK ADVISORY SERVICES","Y",70013,2016,"BLOOMINGTON, MINNESOTA",-93.2982799,44.840798
"57203",57203,"CERTIFIED","THE BANK OF NEW YORK MELLON","ACCOUNTANTS AND AUDITORS","AUDITOR II","Y",76066,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57204",57204,"CERTIFIED","SC & ASSOCIATES, LLP","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55744,2016,"GREAT NECK, NEW YORK",-73.7284647,40.8006567
"57205",57205,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE MANAGER","Y",96741,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57206",57206,"CERTIFIED","KING'S FEET LLC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",45822.4,2016,"COPPELL, TEXAS",-97.0150078,32.9545687
"57207",57207,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",46717,2016,"DENVER, COLORADO",-104.990251,39.7392358
"57208",57208,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"57209",57209,"DENIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","ADVISORY MANAGER","Y",74277,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"57210",57210,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57211",57211,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",58178,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"57212",57212,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",45822,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
"57213",57213,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TRANSACTION ADVISORY SERVICES STAFF","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57214",57214,"CERTIFIED","SIGNATURE ESTATE AND INVESTMENT ADVISORS, LLC.","ACCOUNTANTS AND AUDITORS","ACCOUNTING ASSISTANT","N",47444.8,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57215",57215,"CERTIFIED","EVA CARE GROUP","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47444.8,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57216",57216,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT MANAGER","N",59600,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"57217",57217,"CERTIFIED","INTEGRATED TECHNOLOGIES & SERVICES INTERNATIONAL, LLC","ACCOUNTANTS AND AUDITORS","PROJECT ACCOUNTANT/MANAGER","N",31574,2016,"JOHNSTOWN, PENNSYLVANIA",-78.9219698,40.3267407
"57218",57218,"CERTIFIED","INTERNATIONAL VALLEY MANAGEMENT INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTING & FINANCE SPECIALIST","N",58177.6,2016,"CAMPBELL, CALIFORNIA",-121.9499568,37.2871651
"57219",57219,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",46946,2016,"ST LOUIS, MISSOURI",-90.1994042,38.6270025
"57220",57220,"WITHDRAWN","NETBRAIN TECHNOLOGIES, INC.","ACCOUNTANTS AND AUDITORS","SENIOR ACCOUNTANT","N",67413,2016,"BURLINGTON, MASSACHUSETTS",-71.1956205,42.5047161
"57221",57221,"CERTIFIED","INTERNATIONAL DAILY NEWS INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47444.8,2016,"MONTEREY PARK, CALIFORNIA",-118.1228476,34.0625106
"57222",57222,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TRANSACTION ADVISORY SERVICES STAFF","N",58656,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"57223",57223,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"57224",57224,"CERTIFIED","ERNST &  YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TAX STAFF","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57225",57225,"CERTIFIED","CAREFUSION RESOURCES, LLC","ACCOUNTANTS AND AUDITORS","SENIOR ACCOUNTANT, GENERAL ACCOUNTING MANAGER, MFG COE-INTL","N",62962,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
"57226",57226,"CERTIFIED","FALCONER HOTEL LLC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",38917,2016,"FALCONER, NEW YORK",NA,NA
"57227",57227,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",42328,2016,"SAN ANTONIO, TEXAS",-98.4936282,29.4241219
"57228",57228,"CERTIFIED","SUNG, HUANG & CO, CPAS, LLP","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47444.8,2016,"ARTESIA, CALIFORNIA",-118.0831212,33.8658484
"57229",57229,"CERTIFIED","PROSPER MARKETPLACE, INC.","ACCOUNTANTS AND AUDITORS","SENIOR MANAGER, FINANCIAL REPORTING","Y",103106,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"57230",57230,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",45656,2016,"SACRAMENTO, CALIFORNIA",-121.4943996,38.5815719
"57231",57231,"CERTIFIED","FUNDING CIRCLE USA INC","ACCOUNTANTS AND AUDITORS","FINANCIAL ANALYST","N",57304,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"57232",57232,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"57233",57233,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE ASSOCIATE","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57234",57234,"CERTIFIED","DSH INVESTMENTS LLC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",45323.2,2016,"HOOVER, ALABAMA",-86.8113781,33.4053867
"57235",57235,"CERTIFIED","PRAIRIE DOG PET PRODUCTS, LLC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",41829,2016,"GRAND PRAIRIE, TEXAS",-96.9977846,32.7459645
"57236",57236,"CERTIFIED","PROSPER MARKETPLACE, INC.","ACCOUNTANTS AND AUDITORS","PROCUREMENT, ACCOUNTING AND CONTRACT SYSTEMS MANAGER","Y",103106,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"57237",57237,"CERTIFIED","PARKLAND HEALTH & HOSPITAL SYSTEM","ACCOUNTANTS AND AUDITORS","REIMBURSEMENT ANALYST","Y",77771,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
"57238",57238,"CERTIFIED","S&D TAX AND ACCOUNTING INC.","ACCOUNTANTS AND AUDITORS","TAX ASSOCIATE","N",55369.6,2016,"FLUSHING, NEW YORK",-73.833079,40.7674987
"57239",57239,"CERTIFIED","TAX AND ACCOUNTING OFFICES, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47444.8,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57240",57240,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT IN-CHARGE","N",58178,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"57241",57241,"CERTIFIED","CPL METERING GROUP, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55370,2016,"LONG ISLAND CITY, NEW YORK",-73.9485424,40.744679
"57242",57242,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",46946,2016,"ST. LOUIS, MISSOURI",-90.1994042,38.6270025
"57243",57243,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57244",57244,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",39728,2016,"KANSAS CITY, MISSOURI",-94.5785667,39.0997265
"57245",57245,"CERTIFIED","SILVER HOSPITALITY, INC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",53747.2,2016,"SILVER SPRING, MARYLAND",-77.026088,38.9906657
"57246",57246,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57247",57247,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR","Y",76066,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57248",57248,"CERTIFIED","OREGON TRADING USA INC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55369.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57249",57249,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",57304,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"57250",57250,"CERTIFIED","SIRIUS XM RADIO INC.","ACCOUNTANTS AND AUDITORS","SENIOR MANAGER, TREASURY","Y",117437,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57251",57251,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57252",57252,"CERTIFIED","ACTIVE ATHLETE INC.","ACCOUNTANTS AND AUDITORS","SYSTEMS ACCOUNTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57253",57253,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57254",57254,"DENIED","FINANCEPLUS USA LLC","ACCOUNTANTS AND AUDITORS","FINANCIAL ACCOUNTING MANAGER","Y",96741,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57255",57255,"CERTIFIED","KAKIMOTO & NAGASHIMA LLP","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",47445,2016,"TORRANCE, CALIFORNIA",-118.3406288,33.8358492
"57256",57256,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57257",57257,"CERTIFIED","ERNST &  YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","CORE BUSINESS SERVICES SUPERVISING ASSOCIATE","Y",76294,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57258",57258,"CERTIFIED","KLH & ASSOCIATES, INC.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",57304,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"57259",57259,"CERTIFIED","HORIZON INSTITUTE","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47445,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57260",57260,"CERTIFIED","GEE CONSULTANTS, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT / COST ESTIMATOR","N",45822,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
"57261",57261,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57262",57262,"CERTIFIED","CHAPMAN, HEXT & CO., P.C.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",45822,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
"57263",57263,"CERTIFIED","MACQUARIE HOLDINGS (USA) INC.","ACCOUNTANTS AND AUDITORS","EXECUTIVE","N",44262,2016,"JACKSONVILLE, FLORIDA",-81.655651,30.3321838
"57264",57264,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",45822,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
"57265",57265,"DENIED","JRJR33, INC.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",45822,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
"57266",57266,"CERTIFIED","BURRUANO DOLAN LLP","ACCOUNTANTS AND AUDITORS","SENIOR ACCOUNTANT","Y",76066,2016,"ARMONK, NEW YORK",-73.7140195,41.1264849
"57267",57267,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"57268",57268,"CERTIFIED","CARING PROFESSIONAL HEALTH SERVICES, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",49108.8,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57269",57269,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR","N",61880,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57270",57270,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",58178,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"57271",57271,"CERTIFIED","WRIGHT FORD YOUNG & CO., CERTIFIED PUBLIC ACCOUNTANTS AND CONSULTANTS,","ACCOUNTANTS AND AUDITORS","AUDIT STAFF","N",47882,2016,"IRVINE, CALIFORNIA",-117.7946942,33.6839473
"57272",57272,"CERTIFIED","CAREFUSION RESOURCES, LLC","ACCOUNTANTS AND AUDITORS","SENIOR ACCOUNTANT, GENERAL ACCOUNTING MANAGER, MFG COE-INTL","N",62962,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
"57273",57273,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT MANAGER","Y",72700,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57274",57274,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",47445,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57275",57275,"CERTIFIED","ANOMALY PARTNERS LLC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57276",57276,"CERTIFIED","UBS FINANCIAL SERVICES INC","ACCOUNTANTS AND AUDITORS","DIRECTOR, FINANCIAL REPORTING SPECIALIST","Y",117437,2016,"WEEHAWKEN, NEW JERSEY",-74.0253715,40.7663711
"57277",57277,"CERTIFIED","NYFG ENTERTAINMENT INC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55369.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57278",57278,"CERTIFIED-WITHDRAWN","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",43430,2016,"PITTSBURGH, PENNSYLVANIA",-79.9958864,40.4406248
"57279",57279,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE  SENIOR","Y",75566,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"57280",57280,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",54558,2016,"SHORT HILLS, NEW JERSEY",-74.3232194,40.7483499
"57281",57281,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",47445,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"57282",57282,"CERTIFIED","ROSSELLE ESTRELLA PT","ACCOUNTANTS AND AUDITORS","ACCOUNTING CONSULTANT","N",55369.6,2016,"BRONX, NEW YORK",-73.8648268,40.8447819
"57283",57283,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TRANSACTION ADVISORY SERVICES SENIOR","Y",76066,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57284",57284,"CERTIFIED","SKY WHEEL INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",45822.4,2016,"RICHARDSON, TEXAS",-96.7298519,32.9483335
"57285",57285,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",52478,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"57286",57286,"CERTIFIED","KIM LEE CPAS LLP","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55369.6,2016,"FORT LEE, NEW JERSEY",-73.9701381,40.8509333
"57287",57287,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",46114,2016,"DETROIT, MICHIGAN",-83.0457538,42.331427
"57288",57288,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",58178,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"57289",57289,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT IN-CHARGE","N",44262,2016,"JACKSONVILLE, FLORIDA",-81.655651,30.3321838
"57290",57290,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",46114,2016,"DETROIT, MICHIGAN",-83.0457538,42.331427
"57291",57291,"CERTIFIED","THE BANK OF NEW YORK MELLON","ACCOUNTANTS AND AUDITORS","REGULATORY BUSINESS ANALYST","Y",96741,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57292",57292,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",41850,2016,"TULSA, OKLAHOMA",-95.992775,36.1539816
"57293",57293,"CERTIFIED","PETER S. CHOW P.C., CPA","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",45822.4,2016,"RICHARDSON, TEXAS",-96.7298519,32.9483335
"57294",57294,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR","N",66144,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"57295",57295,"CERTIFIED","KIM LEE CPAS LLP","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55369.6,2016,"FORT LEE, NEW JERSEY",-73.9701381,40.8509333
"57296",57296,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT IN-CHARGE","N",48651,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"57297",57297,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57298",57298,"CERTIFIED","GOLDMAN, SACHS & CO.","ACCOUNTANTS AND AUDITORS","ANALYST","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"57299",57299,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",47029,2016,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
"57300",57300,"CERTIFIED","DR. DOUGLAS T. MEHAFFIE MD, LLC","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",41080,2016,"GRETNA, LOUISIANA",NA,NA
